SMILES,PKM2_inhibition,ERK2_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,TPSA,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_barbitur,fr_benzene,fr_bicyclic,fr_dihydropyridine,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
CCOC(=O)CCc1nc2ccccc2[nH]1,0,0,11.167671642731166,11.167671642731166,0.17781840513983327,-0.17781840513983327,0.7989907422291657,10.5625,218.25600000000003,0.3057251882828267,-0.4659593395380626,0.4659593395380626,0.3057251882828267,1.4375,2.25,3.0,16.53181553901657,10.286934782082875,2.056091738221405,-1.9838942723049697,2.108508719040822,-2.0519322456885605,5.747304598085938,-0.1425855310738092,2.6913121173911603,2.017225121773479,457.47934677653586,5.385700852121356,3.505667604309275,3.505667604309275,2.3096719816169795,2.3096719816169795,1.5776581484187626,1.5776581484187626,-1.8399999999999996,6787.489160060506,10.670299983987857,4.787865961199294,2.392437993029034,54.98,1,4,0,0,0,1,1,2,3,1,4,4,0,0,0,2,2.0586,61.04770000000002,0,0,0,0,0,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)N=[S@@](N)(=O)c1ccc(Cl)cc1,0,0,11.851460695389267,11.851460695389267,0.15126107541782163,-3.2566512345679013,0.8869313079450108,13.9375,262.718,0.4426813943241959,-0.44776011369825985,0.44776011369825985,0.4426813943241959,1.5,2.0625,2.5625,35.4956915407177,10.364341723198004,2.096456940544102,-2.0307061145441963,2.1382513445157545,-2.14961355035727,7.913127628317245,0.1637916326254856,2.172475590045496,3.059822831483243,491.9804913339291,6.38315269294247,2.812768920512139,5.040466319415204,1.629319258812255,3.2491983745177766,0.9428399069808261,1.9744467441891649,-1.11,2780.7687552582347,12.957159167226324,5.288484069716203,3.4779636707248627,81.75,2,5,0,0,0,1,0,1,3,1,7,2,0,0,0,1,2.1971,61.497800000000026,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)NCc1ccc2c(c1)cc(C)n2C,0,0,11.200748036869069,11.200748036869069,0.37329706265222096,-0.37329706265222096,0.9045114099051614,10.61111111111111,246.31,0.40688399741479897,-0.44985226309223403,0.44985226309223403,0.40688399741479897,1.3888888888888888,2.1666666666666665,2.888888888888889,16.546378696259755,10.13994563733919,2.0436493708353396,-2.0549677234284736,2.1916479021373827,-2.2303676813400966,5.816737200629324,0.15141756571764214,2.6263993317933525,2.128798895614286,572.4228336274464,6.070948319333899,4.311927580010211,4.311927580010211,3.0590270879480115,3.0590270879480115,2.003224487173952,2.003224487173952,-1.9699999999999995,13906.784461845802,12.485967138919989,5.123500477711226,2.4739046179983015,43.26,1,4,0,0,0,1,1,2,3,1,4,3,0,0,0,2,2.732820000000001,71.51770000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)Nc1cccc2ccccc12,0,0,11.322812263794408,11.322812263794408,0.37162643298060005,-0.4177286470143604,0.8332069500954725,10.0625,215.252,0.4111223487250257,-0.4496073895624668,0.4496073895624668,0.4111223487250257,1.1875,1.9375,2.75,16.546450015238367,10.098591517208819,2.0416190984199747,-2.076027236492263,2.223301314894505,-2.128602303223741,5.995096119591222,0.16768665681706788,2.2975722153191844,2.3342276919971434,502.7636829098337,5.2253974112911425,3.3721791867648827,3.3721791867648827,2.301799287205208,2.301799287205208,1.6115457535183895,1.6115457535183895,-2.0299999999999994,5693.383949560939,10.486553034816016,4.659852254596217,2.135814380474257,38.33,1,3,0,0,0,2,0,2,2,1,3,2,0,0,0,2,3.4082000000000017,64.59270000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1cccc(C(=O)OCC)n1,0,0,11.340529651675485,11.340529651675485,0.10407690854119434,-0.5475477135298565,0.7223201217643724,9.625,223.22799999999995,0.35643559576338363,-0.46126335668081914,0.46126335668081914,0.35643559576338363,1.0625,1.5,1.875,16.53715484130857,10.275015566754757,2.1268757842926025,-2.0320327711215445,2.0287515715512163,-2.1197704841109943,5.909860762767338,0.05112769333489331,2.2974468083020207,2.8600172855521677,356.07588186361244,4.999290943846699,2.8490080049451203,2.8490080049451203,1.7182310769656466,1.7182310769656466,1.072149444581091,1.072149444581091,-1.91,3884.9825528387173,12.160972320794889,5.846757946035439,3.0471789631330406,65.49000000000001,0,5,0,0,0,0,1,1,5,0,5,4,0,0,0,1,1.435,56.15000000000003,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CCOc1ccc(C(=O)[O-])cc1OC,0,0,10.53076491244646,10.53076491244646,0.07435468631897235,-1.2302328987150413,0.6997790952745722,9.571428571428571,195.19399999999996,0.16089113587912776,-0.5448126908120586,0.5448126908120586,0.16089113587912776,1.4285714285714286,2.142857142857143,2.642857142857143,16.51350759175676,10.177109707226759,2.0452415972416778,-2.1053719522030834,2.2710485698011618,-2.216549200867545,5.862355995172339,-0.25456752817477984,2.1824273107931647,3.044299349852216,332.8939251082797,4.208560658885535,2.586108567803896,2.586108567803896,1.699169170024974,1.699169170024974,1.0693050958411623,1.0693050958411623,-1.7099999999999997,1385.8413423536595,10.371366965012205,4.504872697550273,2.157161738818673,58.59,0,4,0,0,0,1,0,1,4,0,4,4,0,0,0,1,0.4573999999999998,48.493500000000026,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(CN2CCC(=O)NC2=O)cc1,0,0,11.547780489912526,11.547780489912526,0.20560766133818031,-0.31931970164609047,0.8786262260876279,15.5,248.28199999999998,0.3238550297540155,-0.49388974565855487,0.49388974565855487,0.3238550297540155,1.2777777777777777,2.0,2.611111111111111,16.47605710418194,10.161612235614879,2.220193123611505,-2.2602668153711014,2.1426554515634586,-2.4835251215822756,5.9608338970224795,-0.12109463122081637,2.3531926304018973,1.9630302049356623,442.0545080602875,5.992690667493276,4.101847396895305,4.101847396895305,2.7501388311463573,2.7501388311463573,1.8278755342966921,1.8278755342966921,-2.04,13309.65751755313,12.417791918832325,5.530426981024416,2.999308147138463,58.64,1,5,0,1,1,1,0,1,3,1,5,4,0,1,1,2,1.5272000000000001,66.17670000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CC[NH+]1CCN(Cc2nnnn2C(C)(C)C)CC1,0,0,4.169313507810532,4.169313507810532,0.04630554768203554,-0.04630554768203554,0.7621831224210674,19.333333333333332,253.37399999999997,0.1653413650224647,-0.33304343151754484,0.33304343151754484,0.1653413650224647,1.2222222222222223,1.8888888888888888,2.4444444444444446,15.56231420719714,10.110328369308638,2.236498319191,-2.3127669641047413,2.137972177779546,-3.1399312294774964,4.8702149157872885,-0.9023418155507594,2.778541301502539,1.9662553875673094,372.16450876870556,6.840824034860095,6.057438258693335,6.057438258693335,3.5976925570739566,3.5976925570739566,2.4064682329140346,2.4064682329140346,-1.01,13837.135681482645,13.422332087402022,5.319112434252318,3.0548782705930697,51.28,1,6,0,1,1,0,1,1,5,1,6,3,0,1,1,2,-0.8514999999999975,69.32770000000004,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CCc1ccccc1N1C(=O)[C@H]2CC=CC[C@@H]2C1=O,0,0,12.48996126228269,12.48996126228269,0.027546296296296013,-0.15054421768707527,0.6016183653515256,25.842105263157894,255.31699999999995,0.23751623945463016,-0.27367099956697166,0.27367099956697166,0.23751623945463016,1.0526315789473684,1.631578947368421,2.210526315789474,16.181776332796865,9.851918803863086,2.476146164358193,-2.1768634916178984,2.3814126822850215,-2.312370014867528,6.220959668262651,-0.12202091156528755,2.7140207867136232,2.018456298695589,535.6222901993028,6.8440892223949925,5.149946441031302,5.149946441031302,4.1209904826042365,4.1209904826042365,3.0656728384670635,3.0656728384670635,-1.8999999999999997,35979.7735694625,12.150135687069982,4.649081191980852,1.80592582980236,37.38,0,3,1,1,2,1,0,1,2,0,3,2,0,1,1,3,2.704600000000001,73.66700000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1nn2cc(-c3ccccc3)[nH+]c2s1,0,0,4.481302437641723,4.481302437641723,0.9869612937767699,0.9869612937767699,0.6650010110073943,11.0625,230.316,0.36612085634915614,-0.2254132146985504,0.36612085634915614,0.2254132146985504,1.3125,2.125,2.8125,32.133552219854806,10.163784125669306,2.1464580212893667,-1.8919968746398244,2.177357322761507,-1.9952304152668792,7.158048693925168,-0.3271055169120759,2.86968412445312,2.0958509780151937,578.0251893574158,6.1401762655363035,3.6328760528054143,4.694947849534199,2.5220670923529194,3.610486696836617,1.6916895723848169,2.536050682591306,-1.68,10491.565159000607,9.539182525951556,3.717650409398363,1.5113354082933048,31.44,1,3,0,0,0,1,2,3,3,0,4,2,0,0,0,3,2.4393000000000002,64.43870000000003,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1nnc(NC(=O)C2CCC2)s1,0,0,11.520092120181406,11.520092120181406,0.10653061224489835,0.10653061224489835,0.8295840048992364,16.357142857142858,211.28999999999996,0.22880884780004243,-0.30028600476574735,0.30028600476574735,0.22880884780004243,1.5714285714285714,2.357142857142857,2.857142857142857,32.13358333056034,9.84758353444831,2.2527864684903354,-2.225779300082469,2.275962557078167,-2.274494006787934,7.1491587539518795,-0.121626195084418,2.484182311105383,1.9215295359877314,332.5529868353567,5.741914499425839,3.471584425793781,4.533656222522568,2.4753937825147676,3.4584041316595195,1.3248852287743147,2.007332261921438,-0.9700000000000002,1773.7061701292434,9.579885719888498,4.041467359803876,1.9216302949791046,54.88,1,4,1,0,1,0,1,1,4,1,5,3,1,0,1,2,1.8391,55.25770000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCc1nnc(NCn2nc(C)cc2C)s1,0,0,4.362855174477199,4.362855174477199,0.6369255479969766,0.6369255479969766,0.8831262919528705,10.6875,237.332,0.20661167282536147,-0.34083041440281986,0.34083041440281986,0.20661167282536147,1.375,2.1875,2.75,32.1335834473849,10.397545152204145,2.032716433164275,-2.0354663277568297,2.1507015427993137,-2.102714900864062,7.147186092666073,0.6424076790045835,2.8201496728758655,1.9881253173033981,473.2628103380612,6.076963659971065,3.6160327101260124,4.678104506854799,2.2527052730223733,3.277991116848566,1.445441100802113,2.1129833719612012,-1.43,6460.9629005586075,11.067308651050283,4.608399415042914,2.3835204738932485,55.63,1,5,0,0,0,0,2,2,6,1,6,4,0,0,0,2,1.98344,64.61070000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)C(=O)Oc1ccc(C[NH+](C)C)cc1Cl,0,0,11.368093794616613,11.368093794616613,0.39154887881078393,-0.432514277315865,0.8782563221144273,10.470588235294118,257.741,0.4142530473867437,-0.4086193539901852,0.4142530473867437,0.4086193539901852,1.411764705882353,2.0588235294117645,2.5294117647058822,35.49569148904787,10.181340993501152,2.106314883697001,-2.126027222146119,2.251462113688106,-3.0369662906853465,6.3175584888178316,-0.872288779178838,2.2041549981389315,2.7925662833643745,405.492144048771,5.742493786858664,4.411054517807564,4.818254644548171,2.1163848161396817,2.41175438135672,1.3306746170197192,1.5723902871610305,-1.2599999999999998,4276.060696389527,13.803532401524777,5.887784005843077,4.244972785064824,33.980000000000004,1,4,0,0,0,1,0,1,2,1,5,3,0,0,0,1,1.0449000000000002,67.67770000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CN(C)S(=O)(=O)NCc1ccc2c(c1)OCO2,0,0,11.49626629818594,11.49626629818594,0.21052740772234824,-3.399196192365833,0.843761047930944,14.294117647058824,258.299,0.2787379679037985,-0.45359548028609525,0.45359548028609525,0.2787379679037985,1.2941176470588236,2.0,2.7058823529411766,32.23877348539874,10.181435875596073,2.1528392548068553,-2.118969784620869,2.3187573413921148,-2.346044913999439,7.865969296680874,0.17362514885414224,2.7288776524866405,2.0551439166319674,513.0372247772119,6.485261396753499,3.7961562323683697,5.765260789959722,2.37639083688002,3.846963275116579,1.3545433133910338,1.9618097224394107,-1.31,8402.214292006365,12.154969174970498,4.516338783991563,2.683642399552306,67.87,1,6,0,1,1,1,0,1,4,1,7,4,0,0,0,2,0.3112999999999999,62.01150000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)COc1ccc(C(=O)OC)cc1,0,0,11.099994969840298,11.099994969840298,0.15865984819853862,-0.46106995884773627,0.7144917609436909,9.375,224.212,0.3433803921012993,-0.4819124611140404,0.4819124611140404,0.3433803921012993,1.0625,1.6875,2.1875,16.560740331654106,10.196021931856993,2.0542085612462433,-2.0463903090682547,2.121684448665152,-2.1211206376955754,5.888831972570125,-0.1424428136294756,2.350975414680363,2.5773360389944187,368.4662413891756,4.5507130373213895,2.880766766542416,2.880766766542416,1.8597714237697212,1.8597714237697212,1.0062793180000384,1.0062793180000384,-2.0399999999999996,4062.485516567667,12.03163323782235,5.7471786350266125,3.2701654915214733,61.83,0,5,0,0,0,1,0,1,5,0,5,4,0,0,0,1,1.025,55.29250000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)CSc1nc2ccccc2o1,0,0,10.887810531620055,10.887810531620055,0.21162887377173134,-0.2895776643990926,0.5887599458762479,10.466666666666667,223.25300000000001,0.3156647977762735,-0.4683780042765104,0.4683780042765104,0.3156647977762735,1.5333333333333334,2.3333333333333335,3.066666666666667,32.1665662647534,10.323205882557833,2.078160997104395,-1.9353345717176678,2.2231766118221645,-2.02126896779907,7.992582525183672,-0.13694879631684073,2.6796672519446365,2.1188713945730084,447.227165980706,5.33125996615468,2.812305432364426,3.7388965540557737,1.815428447166365,2.6170392761814876,1.0923962771234002,1.763176475817627,-1.49,4274.069266851695,10.04234514470165,4.354050061987687,2.30025571956991,52.33,0,4,0,0,0,1,1,2,5,0,5,3,0,0,0,2,2.0928999999999998,56.749000000000024,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COC(=O)C[C@H]1[NH2+]CCNC1=O,0,0,11.09555933484505,11.09555933484505,0.0771759259259257,-0.3395370370370372,0.4576374372378676,23.083333333333332,173.192,0.3116435251847508,-0.4688119034515725,0.4688119034515725,0.3116435251847508,1.8333333333333333,2.5833333333333335,3.1666666666666665,16.523168912565602,10.140483412821697,2.2743204899475207,-2.183854831505626,1.9087326410841194,-2.9627181847343964,5.849661767942978,-0.6781347372782454,2.086324298097827,2.38738150286162,193.0905098087951,3.916232556202078,2.7021546910842194,2.7021546910842194,1.8457737782309063,1.8457737782309063,1.156941584588331,1.156941584588331,-1.1,544.530641803533,8.991743119266056,4.058687438538379,2.1971005893754207,72.00999999999999,3,5,0,1,1,0,0,0,3,2,5,2,0,1,1,1,-2.3886999999999974,40.2231,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
COC(=O)[C@@H]1C[C@H]1[C@@H](NC(C)=O)c1ccccc1,0,0,11.47111189846309,11.47111189846309,0.08391770597127746,-0.18862670068027199,0.8233946799454713,23.0,247.294,0.3085392736881446,-0.46878302670669264,0.46878302670669264,0.3085392736881446,1.3333333333333333,2.0,2.5555555555555554,16.52457802664931,10.007371015257183,2.4881655942199714,-2.1783708683652905,2.475006123074918,-2.282905623037356,5.768607146809824,-0.14232751714171943,3.15713518269094,2.1302703873532636,443.61214298947874,6.030492980061448,4.618087970470319,4.618087970470319,3.289335833629694,3.289335833629694,2.322358941041773,2.322358941041773,-1.8399999999999994,21493.776323759917,12.612616536532622,5.207530810052191,2.6959532537342836,55.4,1,4,1,0,1,1,0,1,3,1,4,4,1,0,1,2,1.6729,66.61270000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(Cl)c(N)cc1OC,0,0,11.254989921894683,11.254989921894683,0.25851851851851904,-0.5104166666666667,0.6028491663458128,9.642857142857142,215.636,0.34119775871335173,-0.4957728410063347,0.4957728410063347,0.34119775871335173,1.4285714285714286,2.0714285714285716,2.5714285714285716,35.49569130774416,10.156475936761291,2.1432108995178245,-2.0804908310117907,2.2853747436532825,-2.045840092926689,6.3308968522670686,0.05969131219282167,2.198411911687282,3.2662749623926035,365.31985381856936,4.189191399111427,2.5655862402590732,2.9727863669996792,1.7241134309850343,2.0514402663390223,1.0074720968837985,1.1711355145607925,-1.4200000000000002,1281.6741445136852,10.659491255961843,4.1941325660947335,1.9044466481150382,61.55,2,4,0,0,0,1,0,1,4,1,5,2,0,0,0,1,1.7174,53.75590000000002,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)c1ccccc1NC(=O)COC(C)=O,0,0,11.439603647014362,11.439603647014362,0.23256944444444483,-0.5570497396489456,0.8063304153926666,9.444444444444445,251.23799999999994,0.33947422541972744,-0.46536164051868306,0.46536164051868306,0.33947422541972744,1.2222222222222223,1.8888888888888888,2.5,16.536579690035627,10.15389626702043,2.1298690500917985,-2.0879224531240204,2.1523992444305367,-2.2092549094282146,6.013007398184289,-0.14448103924108016,2.35855432194048,2.7472405881107,469.2905036777789,5.148447811001234,3.3655984993819255,3.3655984993819255,2.012988475965658,2.012988475965658,1.2335418653198356,1.2335418653198356,-2.37,8962.506423373823,13.693979526551503,6.386127452996016,3.8938132057397072,81.69999999999999,1,6,0,0,0,1,0,1,5,1,6,4,0,0,0,1,0.9747999999999999,63.044200000000025,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)c1noc(-c2ccc(OC)cc2)n1,0,0,11.13129386439812,11.13129386439812,0.09877957818930039,-0.6310077055513557,0.7495508775292402,10.0,234.211,0.3792209270732599,-0.4967677698346746,0.4967677698346746,0.3792209270732599,1.2352941176470589,1.9411764705882353,2.5294117647058822,16.53231742841474,10.19174198524765,2.1515468475986177,-1.9820311386608855,2.201046579778324,-2.0254971717191106,5.847778246189016,0.058300338330836754,2.872861966824204,2.2674595564411906,518.5226303232132,4.807754945986364,3.143220110887963,3.143220110887963,2.130965946335065,2.130965946335065,1.248526691530632,1.248526691530632,-2.3699999999999997,12008.563021325173,11.125462693141012,4.647180253192804,2.2491198019609926,74.45,0,6,0,0,0,1,1,2,6,0,6,3,0,0,0,2,1.5317999999999998,57.625500000000024,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCCNc1nc2c([nH]1)c(=O)[nH]c(=O)n2C,0,0,11.553470761391488,11.553470761391488,0.2836495601326954,-0.48154353240888237,0.616963436777133,11.0,253.26200000000003,0.32931813298806584,-0.3846203200183276,0.3846203200183276,0.32931813298806584,1.3888888888888888,2.1666666666666665,2.888888888888889,16.461456841881493,10.443714460387143,2.0941437861623333,-2.0024048593182293,2.069008769878972,-2.2780300129076547,5.718951061250284,0.19748539381385452,2.7665527809171313,2.2739110559706575,653.5573958524134,5.550365892615687,3.8754400641069657,3.8754400641069657,2.5722639731491475,2.5722639731491475,1.6117516135026653,1.6117516135026653,-2.09,15069.412997655614,12.369104292002639,5.046296347606327,2.27680588944875,104.79999999999998,3,8,0,0,0,0,2,2,6,3,8,5,0,0,0,2,-0.6016999999999999,66.9381,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
COCCn1cnc2cc(C)c(C)cc21,0,0,5.0694160997732425,5.0694160997732425,0.7206190948601662,0.7206190948601662,0.7666986786309982,11.133333333333333,204.27299999999997,0.09586262797107688,-0.38283555074163583,0.38283555074163583,0.09586262797107688,1.2666666666666666,2.0,2.7333333333333334,16.462158228883748,10.102451523426536,2.036449901327694,-2.0445303531077776,2.175598041082468,-2.0209799395862276,5.767877260740158,0.18803068415904678,2.586471328624883,2.448397133343065,473.6720094187623,5.131463104449047,3.8559444504764895,3.8559444504764895,2.7728394318222978,2.7728394318222978,1.6810738839836568,1.6810738839836568,-1.35,3652.0975160183348,10.177437710398491,4.026264151164632,1.8767199461101538,27.05,0,3,0,0,0,1,1,2,3,0,3,3,0,0,0,2,2.2995400000000004,61.08300000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCc1c(C[NH3+])cnc(C)c1N,0,0,5.874768518518518,5.874768518518518,0.5278240740740741,0.5278240740740741,0.6828269025075718,10.384615384615385,182.24699999999999,0.10162767829205038,-0.3969551899283547,0.3969551899283547,0.10162767829205038,1.6153846153846154,2.3076923076923075,2.8461538461538463,16.461729754359904,10.081388284025643,2.0873929291950164,-2.0973369159932718,2.1876763143249187,-2.4754485758551183,5.524313342256845,-0.3862146166851639,2.1369971607421103,3.1538807518969896,299.1564427443055,4.21318616293199,2.944088721278411,2.944088721278411,2.074575803991365,2.074575803991365,1.2437723954434095,1.2437723954434095,-1.1300000000000001,848.3878728146178,9.954245998315079,4.204457781382999,1.9635044307643839,75.78,5,4,0,0,0,0,1,1,3,2,4,3,0,0,0,1,-0.1394799999999986,50.69150000000001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
